id	event_id	match_number	auto_start	preloaded_balls	on_field	outer_auto	lower_auto	inner_auto	baseline	fouls_auto	rating_auto	outer	lower	inner	wheel_rating	balls_collected	fouls	defense_rating	defense_fouls	climb_location	team_id	wheel_score	able_to_push	auto_comment	auto_route	ball_intake_type	dt_fouls	field_timeout_pos	hp_fouls	missed_balls	scouter_name	team_defended	under_defense	yellow_card	cycle_style	defended_by	played_defense	created_at	climbed	comment	missed_balls_auto	yellow_card_descrip	team_ownership_id
130	1510	18	5	3	1	0	0	0	1	0	0	0	10	0	0	0	0	0	0	2	4453	0	0	Doesn't drive straight 	1	1	0	2	0	1	Nick Kerstens	-1	2	1	0	0	0	2020-05-26 19:51:03.940087	0	Pretty good if they had an auto	0		4346
131	1510	18	14	3	1	2	0	1	1	0	0	1	0	0	0	0	2	0	0	4	4378	0	1	Fine	1	1	0	3	0	2	Nick Kerstens	-1	1	1	0	0	0	2020-05-26 19:55:03.238714	0	Climbing arm ejected early 	0		4346
132	1510	18	19	3	1	4	0	0	1	0	0	13	0	3	0	0	0	0	0	1	4471	0	0	Good	2	1	0	2	0	4	Nick Kerstens	-1	2	1	1	0	0	2020-05-26 19:59:51.035709	0	Best cycler on field 	0		4346
133	1510	18	1	3	1	0	0	0	1	0	0	0	3	0	0	0	0	2	0	0	4475	0	1	Drove forward 	1	0	0	0	0	0	Nick Kerstens	7558	0	1	0	0	1	2020-05-26 20:02:39.125136	0	Disabled halfway through. Main problem is that they can't push.	0		4346
134	1510	18	10	3	1	3	0	0	0	0	0	5	0	0	0	0	0	0	0	4	4411	0	0	Shot balls but didn't drive far enough to count 	1	1	0	0	1	10	Nick Kerstens	-1	0	1	1	0	0	2020-05-26 20:06:23.441842	0	7174 blocked their final cycle	0		4346
135	1510	18	14	3	1	2	0	0	1	0	0	3	0	1	0	0	0	0	0	4	4488	0	0	One preload got stuck in their intake 	1	1	0	2	1	7	Nick Kerstens	-1	0	1	1	0	0	2020-05-26 20:11:36.266968	0	Blocked 6009 from making a cycle 	0		4346
136	1510	19	14	3	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	4	4345	0	0		1	1	0	3	0	0	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 20:33:38.023017	0	Dropped their balls a lot	0		4346
137	1510	19	14	3	1	0	0	0	1	0	0	3	0	2	0	0	0	0	0	1	4449	0	0		1	1	0	2	0	3	Nick Kerstens	-1	2	1	0	0	0	2020-05-26 20:37:36.090467	0	Overall slow. Had shooting problems halfway through the match 	0		4346
138	1510	19	7	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4334	0	1	Ran into truss 	1	0	0	0	0	0	Nick Kerstens	746	0	1	0	0	1	2020-05-26 20:40:41.820356	0	Tried to play counter defense, drove around in circles 	0		4346
139	1510	19	4	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	4295	0	1	Got rid of preload and left to play defense 	1	0	0	3	0	0	Nick Kerstens	6878	0	1	0	0	1	2020-05-26 20:43:31.155309	0	Just kind of annoyed Odyssey 	0		4346
140	1510	19	11	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4466	0	0	Did this weird herkey herkey thing but it ended up being fine	1	1	0	3	0	1	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 20:48:10.024585	0	Had a lot of problems intaking 	0		4346
141	1510	19	15	3	1	3	0	0	1	0	0	4	0	1	0	0	0	0	0	0	4307	0	0	Went to the trench but didn't do anything 	2	1	0	0	0	3	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 20:52:00.137775	0	Lots of intaking and indexing issues	0		4346
142	1510	20	10	3	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4346	0	0	Didn't drive far enough	1	1	0	1	0	4	Nick Kerstens	5024	0	1	0	0	1	2020-05-26 21:00:49.818502	0	Stopped a full cycle from 5024. Ran into 1285 during endgame	0		4346
143	1510	20	1	3	1	0	0	0	1	0	0	6	0	0	3	0	0	0	0	2	4309	0	2	Ran the wrong auto???	2	1	0	3	0	3	Nick Kerstens	-1	2	1	1	0	0	2020-05-26 21:06:28.976529	0	Very fast, very tippy	0		4346
144	1510	20	19	3	1	3	0	1	1	0	0	13	0	2	0	0	0	0	0	4	4471	0	2	One ball popped out of intaken	0	1	0	2	0	5	Nick Kerstens	-1	2	1	1	0	0	2020-05-26 21:11:55.859001	0	Good shooter. Climbed disengaged at the last second 	0		4346
145	1510	20	12	3	1	3	0	0	1	0	0	3	0	0	0	0	0	2	0	0	4454	0	2	Simple. Effective.	1	1	0	1	0	0	Nick Kerstens 	4343	1	1	0	0	1	2020-05-26 21:16:23.443394	0	Lots of intaking issues 	0		4346
146	1510	20	14	3	1	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	4411	0	1	Didn't move off the line enough to count	1	1	0	0	0	2	Nick Kerstens 	7558	0	1	0	0	1	2020-05-26 21:19:27.623556	0	Decent defense technique but they just can't push 	0		4346
147	1510	20	19	3	1	3	0	0	1	0	0	6	0	0	0	0	0	0	0	3	4378	0	1	Went to clean trench 	1	1	0	3	0	1	Nick Kerstens	-1	1	1	0	0	0	2020-05-26 21:22:51.818875	0	Had to abandon a cycle due to def	0		4346
148	1510	21	19	3	1	3	0	0	1	0	0	11	0	5	0	0	0	0	0	3	4349	0	0	Good, only missed the second volley 	2	1	0	3	0	0	Nick Kerstens	-1	0	0	2	0	0	2020-05-28 01:05:19.291843	0	Great cycler, only issue is small and slow intake 	0	No Foul	4346
149	1510	21	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	4353	0	1	Drove backward 	1	1	0	0	0	2	Nick Kerstens	7623	1	0	2	0	1	2020-05-28 01:13:13.270322	0	Disabled!	0	No Foul	4346
150	1510	21	14	3	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	4475	0	0	Drove forward 	1	0	0	0	0	2	Nick Kerstens	4618	0	0	0	0	1	2020-05-28 01:30:55.714806	0	Turned off (not disabled) after hitting 4618	0	No Foul	4346
151	1510	21	7	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	4333	0	1	Drove forward 	1	0	0	1	0	0	Nick Kerstens	3683	0	0	0	0	1	2020-05-28 01:35:02.260775	0	Couldn't intake, switched to D, got techs 	0	No Foul	4346
152	1510	21	10	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4449	0	0		1	0	0	2	0	0	Nick Kerstens	-1	0	0	0	0	0	2020-05-28 01:42:28.658612	0	Shooter issues? lined up for climb extra early 	0	No Foul	4346
153	1510	21	14	3	1	2	0	1	1	0	0	10	0	0	0	0	0	0	0	1	4335	0	0	ran over the ball in the trench run 	2	1	0	1	0	9	Nick Kerstens	-1	2	0	2	0	0	2020-05-28 01:50:26.061243	0	Shooter issues? One climb arm failed badly 	0	No Foul	4346
154	1510	22	14	3	1	0	3	0	1	0	0	0	5	0	0	0	0	0	0	2	4295	0	0	Neat, they can drive out of the way as well 	1	1	0	3	0	1	Nick Kerstens	-1	0	0	2	0	0	2020-05-28 01:59:00.276937	0	Intaking issues	0	No Foul	4346
155	1510	22	12	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4379	0	0		1	0	0	0	0	0	Nick Kerstens	-1	0	0	0	0	0	2020-05-28 02:04:29.763644	0	I really don't know what they were trying to do 	0	No Foul	4346
156	1510	22	19	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	5	4322	0	0	Lined up turret but didn't shoot	1	1	0	2	0	12	Nick Kerstens	-1	0	0	2	0	0	2020-05-28 02:11:50.000049	0	Turret targeting issues?	0	No Foul	4346
157	1510	22	20	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4489	0	0		1	1	0	1	0	0	Nick Kerstens	-1	0	0	2	0	0	2020-05-28 02:16:34.880976	0	Uhh	0	No Foul	4346
158	1510	22	14	3	1	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	4453	0	0	Didn't drive in a straight line	1	1	0	0	0	2	Nick Kerstens	-1	0	0	2	0	0	2020-05-28 02:20:13.052384	0	Pretty good everybot	0	No Foul	4346
159	1510	22	1	3	1	3	0	2	1	0	0	4	0	2	0	0	0	0	0	3	4306	0	0	great auto	2	3	0	3	0	4	Nick Kerstens	-1	0	0	2	0	0	2020-05-28 02:28:37.208022	0	Shooter speed or trajectory problems	0	No Foul	4346
160	1510	56	14	3	1	2	0	1	1	0	0	11	0	3	0	0	2	0	0	3	4309	0	0	Good route but didn't have enough time to shoot extra balls 	2	1	0	2	0	1	Nick Kerstens	-1	0	0	2	0	0	2020-05-28 19:18:19.661030	0	Hit 1114 and 4519 several times in endgame while they were already climbing 	0	No Foul	4346
161	1510	56	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	4333	0	1	Drove into the rendezvous	1	0	0	0	0	0	Nick Kerstens 	5024	0	0	0	0	1	2020-05-28 19:21:55.669760	0	Power issues? RSL keeps flashing. Died in opposing rendezvous in endgame 	0	No Foul	4346
162	1510	56	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	4320	0	1	Moved off line	1	0	0	0	0	0	Nick Kerstens 	1114	0	0	0	0	1	2020-05-28 19:25:48.927820	0	Gives a lot of fouls 	0	No Foul	4346
164	1510	23	14	3	1	0	3	0	1	0	0	0	0	0	0	0	0	5	0	3	4345	0	0	Decent 	1	0	0	3	0	0	Nick Kerstens	-1	0	0	0	0	0	2020-05-28 21:09:51.689089	0	Super slow! Like something broke 	0	No Foul	4346
165	1510	23	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4380	0	1		0	0	0	2	0	0	Nick Kerstens	7475	0	0	0	0	1	2020-05-28 21:15:21.148789	0	Super slow 	0	No Foul	4346
166	1510	23	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4478	0	1		0	0	0	0	0	0	Nick Kerstens	7475	0	0	0	0	1	2020-05-28 21:19:20.036280	0	Bad defense. Gave so many tech fouls 	0	No Foul	4346
167	1510	23	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	4320	0	1		1	0	0	0	0	0	Nick Kerstens	7690	0	0	0	0	1	2020-05-28 22:16:45.533682	0	Lots of manic driving 	0	No Foul	4346
168	1510	23	14	3	1	2	0	1	1	0	0	3	0	0	0	0	0	0	0	4	4328	0	0		1	1	0	3	0	0	Nick Kerstens	-1	0	0	2	0	0	2020-05-28 22:20:17.204730	0	Shooter issues during second cycle 	0	No Foul	4346
169	1510	23	11	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4466	0	0	Missed shots. Probably just a setup issue 	1	1	0	3	0	0	Nick Kerstens 	-1	1	0	1	0	0	2020-05-28 22:23:22.934992	0	Lots of intaking issues	0	No Foul	4346
170	1510	24	6	3	1	3	0	0	1	0	0	2	0	1	0	0	0	0	0	0	4405	0	0		1	1	0	3	0	0	Julian Ricciuti	-1	0	0	2	0	0	2020-05-29 16:29:28.041013	0		0	No Foul	4346
171	1510	24	6	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4333	0	1	Backed up into the wall.	1	0	0	0	0	2	Julian Ricciuti	4343	0	0	0	0	1	2020-05-29 16:41:42.774192	0	For Defense they mostly just patrolled Red alliances Scoring Port but it was not very effective.	0	No Foul	4346
172	1510	24	15	3	1	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	4346	0	0		1	1	0	0	0	8	Julian Ricciuti	-1	0	0	2	0	0	2020-05-29 16:53:31.718878	0		0	No Foul	4346
173	1510	24	15	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4488	0	0		0	0	0	0	0	0	Julian Ricciuti	-1	0	0	0	0	0	2020-05-29 16:56:25.291298	0	Disabled	0	No Foul	4346
174	1510	24	6	3	1	3	0	0	1	0	0	14	0	3	0	0	0	0	0	5	4335	0	0		1	1	0	3	0	3	Julian Ricciuti	-1	0	0	1	0	0	2020-05-29 17:03:21.942869	0		0	No Foul	4346
175	1510	24	20	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	5	4322	0	0		1	1	0	3	0	2	Julian Ricciuti	-1	0	0	0	0	0	2020-05-29 17:11:02.958428	0	Sat in the trenches for most of the game doing nothing but they can do full field cycles.	0	No Foul	4346
176	1510	25	16	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4334	0	0		1	1	0	0	0	0	Julian Ricciuti	-1	0	0	2	0	0	2020-05-29 17:37:26.230369	0	Just ran around the field the whole match not contributing at all.	0	No Foul	4346
177	1510	34	4	3	1	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	4453	0	0		1	1	0	1	0	1	Nick Kerstens	-1	0	0	2	0	0	2020-05-29 17:48:16.463903	0	Driving was thrashing 	0	No Foul	4346
178	1510	34	11	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4454	0	0	Good 	1	1	0	3	0	3	Nick Kerstens	-1	1	0	2	0	0	2020-05-29 17:52:13.228645	0	Dropped balls when hit by defense and driving over rendezvous 	0	No Foul	4346
179	1510	34	14	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4466	0	0		1	1	0	1	0	4	Nick Kerstens	-1	0	0	1	0	0	2020-05-29 17:55:31.682484	0	Issues all around 	0	No Foul	4346
180	1510	34	14	3	1	3	0	0	1	0	0	9	0	0	0	0	0	0	0	2	4405	0	0		1	1	0	0	0	2	Nick Kerstens	-1	2	0	2	0	0	2020-05-29 17:59:37.971509	0	7690 interfered with climb 	0	No Foul	4346
181	1510	34	10	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4380	0	0	Didn't move	0	0	0	1	0	0	Nick Kerstens	6878	0	0	0	0	1	2020-05-29 18:02:58.838161	0	Repeatedly turn off and on	0	No Foul	4346
182	1510	34	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	4478	0	1		1	0	0	1	0	0	Nick Kerstens 	7475	0	0	0	0	1	2020-05-29 18:06:10.158749	0	Okay-ish line defense but interfered with 5834's climb 	0	No Foul	4346
184	1510	30	12	3	1	2	0	0	1	0	0	11	0	0	0	0	0	0	0	3	4335	0	0		2	1	0	3	0	4	Sean	-1	0	0	1	0	0	2020-06-02 01:37:32.262943	0		0	No Foul	4346
185	1510	30	12	3	1	3	0	0	1	0	0	11	0	0	0	0	0	0	0	1	4405	2	0		1	1	0	3	0	0	Sean	-1	2	0	0	0	0	2020-06-02 01:43:35.806887	0		0	No Foul	4346
186	1510	30	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4379	1	1		1	0	0	0	0	0	Sean	746	0	0	0	0	1	2020-06-02 01:52:12.473540	0		0	No Foul	4346
187	1510	30	4	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	4	4295	0	1		1	0	0	2	0	0	Sean	3683	1	0	0	0	1	2020-06-02 02:06:09.553951	0		0	No Foul	4346
188	1510	36	14	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4333	0	1	Spat out preload	1	0	0	0	0	0	Nick Kerstens	1114	0	0	0	0	1	2020-06-02 17:32:02.506671	0	Disabled due to bumper	0	No Foul	4346
189	1510	36	1	3	1	3	0	2	1	0	0	3	0	0	0	0	0	0	0	2	4306	0	0	5031 got in the way	2	1	0	2	0	4	Nick Kerstene	-1	1	0	0	0	0	2020-06-02 17:36:36.834880	0	Clearly new drivers 	0	No Foul	4346
190	1510	36	15	3	1	5	0	0	1	0	0	7	0	0	0	0	2	0	0	2	4378	0	0	Good 	2	1	0	3	0	1	Nick Kerstens	-1	0	0	1	0	0	2020-06-02 17:40:18.824257	0	Ejected climber arm early 	0	No Foul	4346
191	1510	36	18	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	5	4345	0	0	1114 took their usual spot 	1	1	0	3	0	2	Nick Kerstens	3560	0	0	0	0	1	2020-06-02 17:47:32.111944	0	Hit 1114 and ruined a cycle 	0	No Foul	4346
192	1510	36	14	3	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	4	4328	0	0	Good auto 	1	1	0	3	0	2	Nick Kerstens	-1	0	0	0	0	0	2020-06-02 17:51:13.059443	0	Intaking issues 	0	No Foul	4346
193	1510	36	14	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4379	0	0	Got in the middle 1114's auto 	1	0	0	0	0	0	Nick Kerstens 	3560	0	0	0	0	1	2020-06-02 17:54:08.571274	0	I don't know man 	0	No Foul	4346
194	1510	37	17	3	1	0	0	0	1	0	0	0	0	3	5	0	0	3	0	0	4322	0	2	Didn't shoot 	2	1	0	1	0	0	Nick Kerstens	4519	0	0	0	0	1	2020-06-02 20:02:16.679733	0	Good pivot to D, shooter problems 	0	No Foul	4346
195	1510	37	12	2	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	4353	0	0	Drove backward 	1	1	0	1	0	5	Nick Kerstens	-1	1	0	0	0	0	2020-06-02 20:05:39.538222	0	Couldn't cycle because of 6009, shooter problems 	0	No Foul	4346
196	1510	37	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	0	0	Didn't enable 	0	0	0	0	0	0	Nick Kerstens	-1	0	0	0	0	0	2020-06-02 20:06:39.899803	0	Disabled. Didn't even turn on once. 	0	No Foul	4346
197	1510	37	9	3	1	2	0	0	1	0	0	0	0	0	0	0	0	4	0	0	4411	0	2	Good 	1	1	0	1	0	0	Nick Kerstens	4618	0	0	0	0	1	2020-06-02 20:09:49.769899	0	Great defense. Stopped all cycles 	0	No Foul	4346
198	1510	37	18	3	1	5	0	0	1	0	0	9	0	1	0	0	0	0	0	3	4349	0	0	Great 	2	1	0	3	0	3	Nick Kerstens	-1	2	0	1	0	0	2020-06-02 20:16:41.019930	0	Good cycler 	0	No Foul	4346
199	1510	37	14	3	1	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	4488	0	0	Good	1	1	0	0	0	7	Nick Kerstens	-1	0	0	0	0	0	2020-06-02 22:16:13.008095	0	Shooter not high enough 	0	No Foul	4346
200	1510	25	13	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4466	0	1		1	1	0	2	0	5	Julian Ricciuti	-1	1	0	0	0	0	2020-06-05 19:40:07.955232	0		0	No Foul	4346
201	1510	30	5	3	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	4411	0	0		1	1	0	0	0	2	Sean	-1	0	0	0	0	0	2020-06-06 01:00:42.157287	0		0	No Foul	4346
202	1510	30	14	3	1	2	0	1	1	0	0	11	0	0	0	0	0	0	0	0	4488	0	0		1	1	0	1	0	1	Sean	-1	0	0	0	0	0	2020-06-06 01:08:28.461494	0		0	No Foul	4346
203	1510	31	6	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4334	0	0		1	1	0	3	0	0	Sean	-1	1	0	0	0	0	2020-06-06 01:17:47.567991	0		0	No Foul	4346
204	1510	31	14	3	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	4333	0	0		1	2	0	0	0	0	Sean	3571	0	0	0	0	1	2020-06-06 01:22:01.945908	0		0	No Foul	4346
205	1510	31	10	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4478	0	1		1	1	0	1	0	0	Sean	-1	1	0	0	0	0	2020-06-06 01:26:07.854900	0		0	No Foul	4346
206	1510	31	10	3	1	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	4346	0	0		1	1	0	1	0	7	Sean	-1	0	0	0	0	0	2020-06-06 01:30:14.228266	0	Go 4343	0	No Foul	4346
207	1510	31	1	3	1	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	4453	0	0		1	1	0	0	0	2	Sean	-1	1	0	0	0	0	2020-06-06 01:33:44.648527	0		0	No Foul	4346
208	1510	31	18	3	1	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	4471	0	0		2	3	0	2	0	2	Sean	-1	0	0	1	0	0	2020-06-06 01:39:50.538375	0		0	No Foul	4346
